560, [0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 0, 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.1978171875-0.06362125j), purple
561, [1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [(1+0j), 0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.6540075000000001+0.36049625j), blue
561, [1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.014802187499999998+0.7466362499999999j), red
561, [1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), 0, 0, 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.6392053125+0.38614j), green
561, [1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [(-1+0j), 0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.6540075000000001-0.36049625j), orange
561, [1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.014802187499999998-0.7466362499999999j), black
561, [1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), 0, 0, 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.6392053125-0.38614j), purple
562, [0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, (1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.1540075+0.36049625j), blue
562, [0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (-0.2351978125+0.31362125j), red
562, [0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, (-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.38920531249999996-0.046875j), green
562, [0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, (-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.1540075-0.36049625j), orange
562, [0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (0.2351978125-0.31362125j), black
562, [0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [0, (0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.38920531249999996+0.046875j), purple
563, [1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [(1+0j), (0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.2648021875+0.81362125j), blue
563, [1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), (-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.5722203125+0.6361399999999999j), red
563, [1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), (-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.8370225-0.17748125000000003j), green
563, [1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [(-1+0j), (-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.2648021875-0.81362125j), orange
563, [1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), (0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.5722203125-0.6361399999999999j), black
563, [1, 1, 0, 0, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), (1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.8370225+0.17748125000000003j), purple
564, [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (-0.09599250000000002+0.11049625000000002j), blue
564, [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (-0.14369031249999997-0.02788625j), red
564, [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.04769781249999999-0.13838249999999996j), green
564, [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (0.09599250000000002-0.11049625000000002j), orange
564, [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (0.14369031249999997+0.02788625j), black
564, [0, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.04769781249999999+0.13838249999999996j), purple
565, [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [(1+0j), 0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.3563096875+0.47211375000000005j), blue
565, [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), 0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.23071281249999998+0.5446325j), red
565, [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), 0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.5870224999999999+0.07251874999999997j), green
565, [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [(-1+0j), 0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.3563096875-0.47211375000000005j), orange
565, [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), 0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.23071281249999998-0.5446325j), black
565, [1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), 0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.5870224999999999-0.07251874999999997j), purple
566, [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (-0.14369031249999997+0.47211375000000005j), blue
566, [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.48071281250000003+0.11161750000000004j), red
566, [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.33702249999999995-0.36049625j), green
566, [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (0.14369031249999997-0.47211375000000005j), orange
566, [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.48071281250000003-0.11161750000000004j), black
566, [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [0, (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.33702249999999995+0.36049625j), purple
567, [1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [(1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (0.01928718750000003+0.6116175j), blue
567, [1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.5200374999999999+0.3225187499999999j), red
567, [1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.5393246874999998-0.28909875j), green
567, [1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [(-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (-0.01928718750000003-0.6116175j), orange
567, [1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.5200374999999999-0.3225187499999999j), black
567, [1, 1, 1, 0, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.5393246874999998+0.28909875j), purple
568, [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (-0.09599250000000002-0.13950374999999998j), blue
568, [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.07281718749999998-0.15288625j), red
568, [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (0.16880968750000003-0.013382499999999992j), green
568, [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (0.09599250000000002+0.13950374999999998j), orange
568, [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.07281718749999998+0.15288625j), black
568, [0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (-0.16880968750000003+0.013382499999999992j), purple
569, [1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [(1+0j), 0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.5728171875+0.34711375000000005j), blue
569, [1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), 0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.01420531249999998+0.6696325j), red
569, [1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), 0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.5870224999999999+0.32251874999999997j), green
569, [1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [(-1+0j), 0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.5728171875-0.34711375000000005j), orange
569, [1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), 0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.01420531249999998-0.6696325j), black
569, [1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), 0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.5870224999999999-0.32251874999999997j), purple
570, [0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [0, (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.07281718749999998+0.34711375000000005j), blue
570, [0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [0, (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.26420531249999996+0.2366175j), red
570, [0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [0, (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.33702249999999995-0.11049625000000002j), green
570, [0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [0, (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.07281718749999998-0.34711375000000005j), orange
570, [0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [0, (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.26420531249999996-0.2366175j), black
570, [0, 1, 0, 1, 1, 1, 0, 0, 0, 1], [0, (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.33702249999999995+0.11049625000000002j), purple
571, [1, 1, 0, 1, 1, 1, 0, 0, 0, 1], [(1+0j), (0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (0.23579468750000004+0.7366175j), blue
571, [1, 1, 0, 1, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), (-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.5200374999999999+0.57251875j), red
571, [1, 1, 0, 1, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), (-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.7558321874999999-0.16409875000000002j), green
571, [1, 1, 0, 1, 1, 1, 0, 0, 0, 1], [(-1+0j), (-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (-0.23579468750000004-0.7366175j), orange
571, [1, 1, 0, 1, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), (0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.5200374999999999-0.57251875j), black
571, [1, 1, 0, 1, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), (1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.7558321874999999+0.16409875000000002j), purple
572, [0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (-0.1771828125+0.09711375000000001j), blue
572, [0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.17269781249999994-0.10488999999999998j), red
572, [0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (0.004485000000000017-0.20200374999999998j), green
572, [0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (0.1771828125-0.09711375000000001j), orange
572, [0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.17269781249999994+0.10488999999999998j), black
572, [0, 0, 1, 1, 1, 1, 0, 0, 0, 1], [0, 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (-0.004485000000000017+0.20200374999999998j), purple
573, [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [(1+0j), 0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (0.32730218750000006+0.3951100000000001j), blue
573, [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), 0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.17853+0.4810112499999999j), red
573, [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), 0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.5058321874999999+0.08590124999999998j), green
573, [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [(-1+0j), 0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (-0.32730218750000006-0.3951100000000001j), orange
573, [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), 0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.17853-0.4810112499999999j), black
573, [1, 0, 1, 1, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), 0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.5058321874999999-0.08590124999999998j), purple
574, [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [0, (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (-0.17269781249999994+0.3951100000000001j), blue
574, [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [0, (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (-0.42852999999999997+0.04799625000000002j), red
574, [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [0, (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.2558321875-0.34711375000000005j), green
574, [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [0, (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (0.17269781249999994-0.3951100000000001j), orange
574, [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [0, (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (0.42852999999999997-0.04799625000000002j), black
574, [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [0, (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.2558321875+0.34711375000000005j), purple
575, [1, 1, 1, 1, 1, 1, 0, 0, 0, 1], [(1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, (1+0j)], (0.07147000000000002+0.54799625j), blue
575, [1, 1, 1, 1, 1, 1, 0, 0, 0, 1], [(0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), 0, 0, 0, (0.5+0.86603j)], (-0.43884718749999996+0.3359012499999999j), red
575, [1, 1, 1, 1, 1, 1, 0, 0, 0, 1], [(-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j)], (-0.5103171875-0.21209500000000003j), green
575, [1, 1, 1, 1, 1, 1, 0, 0, 0, 1], [(-1+0j), (-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, (-1+0j)], (-0.07147000000000002-0.54799625j), orange
575, [1, 1, 1, 1, 1, 1, 0, 0, 0, 1], [(-0.5-0.86603j), (0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), 0, 0, 0, (-0.5-0.86603j)], (0.43884718749999996-0.3359012499999999j), black
575, [1, 1, 1, 1, 1, 1, 0, 0, 0, 1], [(0.5-0.86603j), (1+0j), (0.5+0.86603j), (-0.5+0.86603j), (-1+0j), (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j)], (0.5103171875+0.21209500000000003j), purple
576, [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, (1+0j), 0, 0, (0.5+0.86603j)], (0.035436562500000005-0.046875j), blue
576, [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j)], (0.058313437499999995+0.007251874999999998j), red
576, [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, (-0.5+0.86603j), 0, 0, (-1+0j)], (0.022876874999999998+0.05412687499999999j), green
576, [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, (-1+0j), 0, 0, (-0.5-0.86603j)], (-0.035436562500000005+0.046875j), orange
576, [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j)], (-0.058313437499999995-0.007251874999999998j), black
576, [0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, (0.5-0.86603j), 0, 0, (1+0j)], (-0.022876874999999998-0.05412687499999999j), purple
577, [1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [(1+0j), 0, 0, 0, 0, 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j)], (0.5583134375000001+0.507251875j), blue
577, [1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [(0.5+0.86603j), 0, 0, 0, 0, 0, (-0.5+0.86603j), 0, 0, (-1+0j)], (-0.160138125+0.737141875j), red
577, [1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [(-0.5+0.86603j), 0, 0, 0, 0, 0, (-1+0j), 0, 0, (-0.5-0.86603j)], (-0.7184515625+0.22988999999999998j), green
577, [1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [(-1+0j), 0, 0, 0, 0, 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j)], (-0.5583134375000001-0.507251875j), orange
577, [1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [(-0.5-0.86603j), 0, 0, 0, 0, 0, (0.5-0.86603j), 0, 0, (1+0j)], (0.160138125-0.737141875j), black
577, [1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [(0.5-0.86603j), 0, 0, 0, 0, 0, (1+0j), 0, 0, (0.5+0.86603j)], (0.7184515625-0.22988999999999998j), purple
578, [0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, (1+0j), 0, 0, 0, 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j)], (0.058313437499999995+0.507251875j), blue
578, [0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, (0.5+0.86603j), 0, 0, 0, 0, (-0.5+0.86603j), 0, 0, (-1+0j)], (-0.41013812499999996+0.304126875j), red
578, [0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, (-0.5+0.86603j), 0, 0, 0, 0, (-1+0j), 0, 0, (-0.5-0.86603j)], (-0.4684515625-0.203125j), green
578, [0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, (-1+0j), 0, 0, 0, 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j)], (-0.058313437499999995-0.507251875j), orange
578, [0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, (-0.5-0.86603j), 0, 0, 0, 0, (0.5-0.86603j), 0, 0, (1+0j)], (0.41013812499999996-0.304126875j), black
578, [0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, (0.5-0.86603j), 0, 0, 0, 0, (1+0j), 0, 0, (0.5+0.86603j)], (0.4684515625+0.203125j), purple
579, [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [(1+0j), (0.5+0.86603j), 0, 0, 0, 0, (-0.5+0.86603j), 0, 0, (-1+0j)], (0.08986187500000001+0.804126875j), blue
579, [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [(0.5+0.86603j), (-0.5+0.86603j), 0, 0, 0, 0, (-1+0j), 0, 0, (-0.5-0.86603j)], (-0.6514665625+0.4798899999999999j), red
579, [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [(-0.5+0.86603j), (-1+0j), 0, 0, 0, 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j)], (-0.7413284375-0.32423687500000004j), green
579, [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [(-1+0j), (-0.5-0.86603j), 0, 0, 0, 0, (0.5-0.86603j), 0, 0, (1+0j)], (-0.08986187500000001-0.804126875j), orange
579, [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [(-0.5-0.86603j), (0.5-0.86603j), 0, 0, 0, 0, (1+0j), 0, 0, (0.5+0.86603j)], (0.6514665625-0.4798899999999999j), black
579, [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [(0.5-0.86603j), (1+0j), 0, 0, 0, 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j)], (0.7413284375+0.32423687500000004j), purple
580, [0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, (1+0j), 0, 0, 0, (0.5+0.86603j), 0, 0, (-0.5+0.86603j)], (-0.19168656250000002+0.257251875j), blue
580, [0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, (0.5+0.86603j), 0, 0, 0, (-0.5+0.86603j), 0, 0, (-1+0j)], (-0.31863062499999995-0.037380625j), red
580, [0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, (-0.5+0.86603j), 0, 0, 0, (-1+0j), 0, 0, (-0.5-0.86603j)], (-0.12694406249999998-0.29463249999999996j), green
580, [0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, (-1+0j), 0, 0, 0, (-0.5-0.86603j), 0, 0, (0.5-0.86603j)], (0.19168656250000002-0.257251875j), orange
580, [0, 0, 1, 0, 0, 0, 1, 0, 0, 1], [0, 0, (-0.5-0.86603j), 0, 0, 0, (0.5-0.86603j), 0, 0, (1+0j)], (0.31863062499999995+0.037380625j), black
